"timestamp","mig","operation","job","numéro_du_cordon","numéro_de_pièce","numéro_de_serie_de_la_pièce","intensité","tension","vitessedévidage","Courant","Tension","Vitessededévidage","Tension_de_soudage","Vitesse_de_dévidage","Courant_de_soudage_MMA","Dynamique_MMA","CEL_intensité","CEL_dynamique","Intensité_I1_TIG","Courant_de_descente_TIG","TIG_balance","Valeur_commande_courant","Valeur_commande_dévidoir","TIG_courant_d'amoçage","TIG_courant_d'extinction","TIG_diamètre_d'électrode","TIG_rampe_amorçage","TIG_rampe_d'extinction","Correction_de_hauteur_d’arc","Courant_hotstart_MMA","CEL_Hostart_intensité","Correction_dynamique_pulsé","Dynamique","puissance","Stabilisateur_de_hauteur_d’arc_(PMC)","Stabilisateur_de_pénétration","énergie","intensité_moteur_3","intensité_moteur_2","Intensité_moteur_3","M1_courant_moteur","M2_courant_moteur","M3_courant_moteur","Pression_du_crossjet","débit_eau","MIG_gaz_rv","MIG_gaz_rv_2","Gaz_total_consommé","température_eau","Heures_activation_débit","Heures_générateur_ON"
"2025-04-11 11:30:02.391595","MIG CMT","op 10 -new2","0685","9100.0",NULL,NULL,"130","14.7","4.5","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.4","0","0","2.3","0","0",NULL,"0","0",NULL,NULL,"0",NULL,NULL,"286000","30","285.3","11625.3"
"2025-04-11 11:30:41.610484","MIG CMT","op 10 -new2","0685","9100.0",NULL,NULL,"130","14.7","4.5","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.4","0","0","2.3","0","0",NULL,"0","0",NULL,NULL,"0",NULL,NULL,"286000","29","285.3","11625.3"
"2025-04-11 11:31:03.269704","MIG CMT","op 10 -new2","0685","9100.0",NULL,NULL,"130","14.7","4.5","127","15.4",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","2.4","0","0","2.3","0","0",NULL,"0","0",NULL,NULL,"0",NULL,NULL,"286000","29","285.3","11625.4"
"2025-04-11 11:32:04.20483","MIG CMT","C4682 ENS07","0098","9100.0",NULL,NULL,"209","17","9.5","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","-2","0","3.9","0","0","12.5","1.42","0.32",NULL,"4","6",NULL,NULL,"0",NULL,NULL,"286000","29","285.3","11625.4"
"2025-04-11 11:32:08.533147","MIG CMT","C8224 ENS07","0111","9101.0",NULL,NULL,"80","9.3","2.8","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.1","0","0","2.1","1.23","0.29",NULL,"2","6",NULL,NULL,"1.28",NULL,NULL,"286000","29","285.3","11625.4"
"2025-04-11 11:32:12.930231","MIG CMT","C8224 ENS07","0111","9102.0",NULL,NULL,"194","16.6","7.8","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.4","0","0","4.6","1.43","0.26",NULL,"3","5",NULL,NULL,"1.15",NULL,NULL,"286003","29","285.3","11625.4"
"2025-04-11 11:32:17.461781","MIG CMT","C8224 ENS07","0111","9103.0",NULL,NULL,"184","16.4","8.2","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","0","0","0","0","0","0.16",NULL,"0","4",NULL,NULL,"1.07",NULL,NULL,"286003","29","285.3","11625.4"
"2025-04-11 11:32:22.094466","MIG CMT","C8224 ENS07","0111","9103.0",NULL,NULL,"182","16.3","8.1","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.3","0","0","12.3","0.02","0.16",NULL,"0","0",NULL,NULL,"1.05",NULL,NULL,"286003","29","285.3","11625.4"
"2025-04-11 11:32:26.502012","MIG CMT","C8224 ENS07","0111","9104.0",NULL,NULL,"182","16.2","8","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.3","0","0","12.3","0","0.16",NULL,"0","0",NULL,NULL,"1.04",NULL,NULL,"286003","29","285.3","11625.4"
"2025-04-11 11:32:35.314675","MIG CMT","C1917 ENS07","0090","9106.0",NULL,NULL,"251","16.6","11.9","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.4","0","0","16.2","1.53","0.28",NULL,"4","5",NULL,NULL,"1.02",NULL,NULL,"286006","29","285.3","11625.4"
"2025-04-11 11:32:39.86386","MIG CMT","C1919 ENS07","0089","9107.0",NULL,NULL,"240","17.5","12.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","10.1","1.5","0.29",NULL,"4","6",NULL,NULL,"1.02",NULL,NULL,"286006","29","285.3","11625.4"
"2025-04-11 11:32:44.46059","MIG CMT","C135 ENS07","0114","9108.0",NULL,NULL,"84","10.1","7.4","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.5","0","0","4.1","1.35","0.28",NULL,"3","6",NULL,NULL,"1.02",NULL,NULL,"286009","29","285.3","11625.4"
"2025-04-11 11:32:48.954396","MIG CMT","C1713 ENS07","0096","9109.0",NULL,NULL,"190","16.5","7.8","165","17.1",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.5","0","0","8.4","1.3","0.3",NULL,"3","4",NULL,NULL,"1.02",NULL,NULL,"286009","30","285.3","11625.4"
"2025-04-11 11:32:53.445882","MIG CMT","C1713 ENS07","0096","9110.0",NULL,NULL,"183","16","7.3","165","17.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","2","1.38","0.28",NULL,"3","5",NULL,NULL,"1.03",NULL,NULL,"286009","30","285.3","11625.4"
"2025-04-11 11:32:57.941117","MIG CMT","C424 ENS07","0102","9111.0",NULL,NULL,"209","16.6","9.7","203","17.8",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","6.9","1.47","0.31",NULL,"3","6",NULL,NULL,"1.03",NULL,NULL,"286012","30","285.3","11625.4"
"2025-04-11 11:33:02.455887","MIG CMT","C139 ENS07","0108","9112.0",NULL,NULL,"226","16.5","10.2","221","18.2",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","9.5","1.42","0.29",NULL,"4","4",NULL,NULL,"1.03",NULL,NULL,"286012","31","285.3","11625.4"
"2025-04-11 11:33:06.863032","MIG CMT","C1717 ENS07","0095","9113.0",NULL,NULL,"222","16.7","9.5","221","18.2",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","4.5","1.42","0.3",NULL,"4","6",NULL,NULL,"1.03",NULL,NULL,"286012","31","285.3","11625.4"
"2025-04-11 11:33:11.299597","MIG CMT","C133 ENS07","0115","9114.0",NULL,NULL,"213","16.9","9","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.7","0","0","6.4","0.56","0.26",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286012","31","285.3","11625.4"
"2025-04-11 11:33:15.690769","MIG CMT","C131 ENS07","0116","9116.0",NULL,NULL,"205","16.8","8.8","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","6.5","0.02","0.03",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286015","31","285.3","11625.4"
"2025-04-11 11:33:20.094734","MIG CMT","C195 ENS07","0104","9117.0",NULL,NULL,"248","19.3","13.1","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5","0","0","13.7","0.02","0.12",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286015","32","285.3","11625.4"
"2025-04-11 11:33:24.423921","MIG CMT","C195 ENS07","0104","9117.0",NULL,NULL,"248","19.3","13.1","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","5","0","0","13.7","0.02","0.13",NULL,"0","2",NULL,NULL,"1.03",NULL,NULL,"286015","32","285.3","11625.4"
"2025-04-11 11:33:33.142211","MIG CMT","C199 ENS07","0101","9119.0",NULL,NULL,"255","17.4","11.9","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.7","0","0","8.4","1.42","0.39",NULL,"3","5",NULL,NULL,"1.03",NULL,NULL,"286015","32","285.3","11625.4"
"2025-04-11 11:33:37.453713","MIG CMT","C199 ENS07","0101","9120.0",NULL,NULL,"250","19.5","13","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","0","0","0","0","0.13","0.1",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286015","32","285.3","11625.4"
"2025-04-11 11:33:41.862673","MIG CMT","C6882 ENS07","0112","9122.0",NULL,NULL,"187","17.4","8.2","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","5","1.42","0.29",NULL,"4","5",NULL,NULL,"1.03",NULL,NULL,"286018","32","285.3","11625.4"
"2025-04-11 11:33:46.251131","MIG CMT","C6868 ENS07","0113","9123.0",NULL,NULL,"166","17.1","9.5","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","6","1.43","0.28",NULL,"4","5",NULL,NULL,"1.03",NULL,NULL,"286018","33","285.3","11625.4"
"2025-04-11 11:33:50.814","MIG CMT","C6868 ENS07","0113","9124.0",NULL,NULL,"206","17.3","9.3","193","17.7",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","7","0.51","0.22",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286018","33","285.3","11625.4"
"2025-04-11 11:33:55.314576","MIG CMT","C224 ENS07","0109","9125.0",NULL,NULL,"237","16.5","11.1","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","8.1","1.41","0.32",NULL,"3","6",NULL,NULL,"1.03",NULL,NULL,"286021","33","285.3","11625.4"
"2025-04-11 11:33:59.751222","MIG CMT","C224 ENS07","0109","9126.0",NULL,NULL,"238","16.8","11.7","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","15.7","0","0.07",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286021","33","285.3","11625.4"
"2025-04-11 11:34:04.33068","MIG CMT","C6262 ENS07","0091","9126.0",NULL,NULL,"201","17","9.3","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.8","0","0","10.9","1.47","0.26",NULL,"3","5",NULL,NULL,"1.03",NULL,NULL,"286021","33","285.3","11625.4"
"2025-04-11 11:34:08.824711","MIG CMT","C6262 ENS07","0091","9127.0",NULL,NULL,"0","0.4","0","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.6","0","0","3.7","1.44","0.28",NULL,"3","6",NULL,NULL,"1.02",NULL,NULL,"286021","33","285.3","11625.4"
"2025-04-11 11:34:13.213683","MIG CMT","C6246 ENS07","0094","9128.0",NULL,NULL,"208","17","10","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","13.9","0.09","0.1",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286023","33","285.3","11625.4"
"2025-04-11 11:34:17.61133","MIG CMT","C6133  ENS07","0087","9128.0",NULL,NULL,"197","16.8","8.6","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.7","0","0","12.9","1.31","0.09",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286023","33","285.3","11625.4"
"2025-04-11 11:34:22.225729","MIG CMT","C1931 ENS07","0088","9129.0",NULL,NULL,"213","17","9.8","184","17.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","10.5","1.46","0.3",NULL,"4","6",NULL,NULL,"1.03",NULL,NULL,"286023","33","285.3","11625.4"
"2025-04-11 11:34:26.720901","MIG CMT","C222 ENS07","0110","9130.0",NULL,NULL,"247","16.3","11.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.4","0","0","5.7","0.05","0.13",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286023","33","285.3","11625.4"
"2025-04-11 11:34:31.192621","MIG CMT","C151 ENS07","0107","9132.0",NULL,NULL,"259","16.2","11","245","19",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","5.9","0.03","0.1",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286026","33","285.3","11625.4"
"2025-04-11 11:34:35.641366","MIG CMT","C151 ENS07","0107","9132.0",NULL,NULL,"259","16.2","11","245","19",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","5.9","0","0",NULL,"0","0",NULL,NULL,"1.03",NULL,NULL,"286026","33","285.3","11625.4"
"2025-04-11 11:34:40.008363","MIG CMT","C151 ENS07","0107","9132.0",NULL,NULL,"259","16.2","11","245","19",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","5.9","0","0",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286026","33","285.3","11625.4"
"2025-04-11 11:34:44.418517","MIG CMT","C3379 OP01","0693","9133.0",NULL,NULL,"247","16","10.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","0","0.01","0.13",NULL,"0","2",NULL,NULL,"1.02",NULL,NULL,"286026","33","285.3","11625.4"
"2025-04-11 11:34:48.703597","MIG CMT","C3375 OP01","0691","9134.0",NULL,NULL,"239","15.6","9.2","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","2.2","0.01","0.14",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286026","33","285.3","11625.4"
"2025-04-11 11:34:57.458559","MIG CMT","C377 OP01","0731","9136.0",NULL,NULL,"255","17.6","12.9","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.7","0","0","10","1.44","0.47",NULL,"4","5",NULL,NULL,"1.02",NULL,NULL,"286026","33","285.3","11625.4"
"2025-04-11 11:35:01.815283","MIG CMT","C377 OP01","0731","9137.0",NULL,NULL,"250","16.8","11.6","250","19.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.5","0","0","23.5","0.09","0.11",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286026","33","285.3","11625.4"
"2025-04-11 11:35:06.241802","MIG CMT","C8684 OP01","0689","9138.0",NULL,NULL,"245","16.1","12","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","3.9","0","0","2.8","1.41","0.32",NULL,"3","4",NULL,NULL,"1.03",NULL,NULL,"286029","32","285.3","11625.4"
"2025-04-11 11:35:10.716759","MIG CMT","C3375 OP01","0691","9139.0",NULL,NULL,"245","15.7","9.5","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","2.4","0.03","0.14",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286029","32","285.3","11625.4"
"2025-04-11 11:35:15.083613","MIG CMT","C3375 OP01","0691","9141.0",NULL,NULL,"234","16.6","10.3","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","2.5","0.06","0.13",NULL,"0","1",NULL,NULL,"1.02",NULL,NULL,"286029","32","285.3","11625.4"
"2025-04-11 11:35:19.451494","MIG CMT","OP01_C828","0733","9141.0",NULL,NULL,"243","16.4","11.6","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","10.8","1.47","0.33",NULL,"3","4",NULL,NULL,"1.02",NULL,NULL,"286029","32","285.3","11625.4"
"2025-04-11 11:35:23.831081","MIG CMT","OP01_C828","0733","9142.0",NULL,NULL,"242","16.4","11.6","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","15.3","0","0",NULL,"0","0",NULL,NULL,"1.04",NULL,NULL,"286029","32","285.3","11625.4"
"2025-04-11 11:35:28.216557","MIG CMT","C844 OP01","0725","9143.0",NULL,NULL,"248","16.4","11.8","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","10.2","0.08","0.09",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286029","32","285.3","11625.4"
"2025-04-11 11:35:32.77435","MIG CMT","C846 OP01","0724","9144.0",NULL,NULL,"254","15.8","12","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","9.7","0.01","0.14",NULL,"0","2",NULL,NULL,"1.02",NULL,NULL,"286032","32","285.3","11625.4"
"2025-04-11 11:35:37.143841","MIG CMT","C862 OP01","0722","9145.0",NULL,NULL,"240","15.7","10","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","10.7","0.14","0.12",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286032","32","285.3","11625.4"
"2025-04-11 11:35:41.595447","MIG CMT","C842 OP01","0726","9146.0",NULL,NULL,"240","16.8","11.8","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.3","0","0","9.9","0.18","0.12",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286032","32","285.3","11625.4"
"2025-04-11 11:35:46.064043","MIG CMT","C824 OP01","0729","9147.0",NULL,NULL,"244","16","11.1","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","10.3","0.06","0.14",NULL,"0","3",NULL,NULL,"1.02",NULL,NULL,"286032","32","285.3","11625.4"
"2025-04-11 11:35:50.667241","MIG CMT","C826 OP01","0728","9147.0",NULL,NULL,"240","16.1","10.8","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.1","0","0","17","1.35","0.33",NULL,"3","7",NULL,NULL,"1.03",NULL,NULL,"286035","33","285.3","11625.4"
"2025-04-11 11:35:55.140019","MIG CMT","C826 OP01","0728","9148.0",NULL,NULL,"237","15.6","10.5","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4","0","0","30.8","0.16","0.11",NULL,"0","0",NULL,NULL,"1.04",NULL,NULL,"286035","33","285.3","11625.4"
"2025-04-11 11:35:59.52395","MIG CMT","C826 OP01","0728","9149.0",NULL,NULL,"244","15.7","10.7","240","18.5",NULL,"10","10","10","20","10","50","50","25","35","50","5","25","15","2.4","0.5","1","0","15","13","0","0","4.2","0","0","9.3","0.14","0.1",NULL,"0","0",NULL,NULL,"1.02",NULL,NULL,"286035","33","285.3","11625.4"
